"","Genet","Ramet","Year","Month1","stage2","PrevStage","PrevYear","NextStage","NextYear","firstYear","firstStage","lastYear","lastStage"
"313","49",NA,1999,"J","SR",NA,NA,NA,NA,1999,"SR",2001,"Dead"
"314","49",NA,2000,"M","SR",NA,NA,"Dead",2001,1999,"SR",2001,"Dead"
"315","49",NA,2001,"M","Dead","SR",2000,NA,NA,1999,"SR",2001,"Dead"
"316","50","1",1990,"M","SR",NA,NA,"PD",1991,1990,"SR",1999,"Dead"
"317","50","1",1990,"J","SR",NA,NA,"PD",1991,1990,"SR",1999,"Dead"
"318","50","1",1991,"M","PD","SR",1990,"PD",1992,1990,"SR",1999,"Dead"
"319","50","1",1991,"J","PD","SR",1990,"SR",1992,1990,"SR",1999,"Dead"
"320","50","1",1992,"M","PD","PD",1991,"SR",1993,1990,"SR",1999,"Dead"
"321","50","2",1992,"J","SR","PD",1991,"SR",1993,1990,"SR",1999,"Dead"
"322","50","2",1993,"M","SR","PD",1992,"SR",1994,1990,"SR",1999,"Dead"
"323","50","2",1993,"J","SR","SR",1992,"SR",1994,1990,"SR",1999,"Dead"
"324","50","2",1994,"M","SR","SR",1993,"SR",1995,1990,"SR",1999,"Dead"
"325","50","2",1994,"J","SR","SR",1993,"SR",1995,1990,"SR",1999,"Dead"
"326","50","2",1995,"M","SR","SR",1994,"SR",1996,1990,"SR",1999,"Dead"
"327","50","2",1995,"J","SR","SR",1994,"SR",1996,1990,"SR",1999,"Dead"
"328","50","2",1996,"M","SR","SR",1995,"SR",1997,1990,"SR",1999,"Dead"
"329","50","2",1996,"J","SR","SR",1995,"PD",1997,1990,"SR",1999,"Dead"
"330","50","2",1997,"M","SR","SR",1996,"SR",1998,1990,"SR",1999,"Dead"
"331","50","2",1997,"J","PD","SR",1996,"SR",1998,1990,"SR",1999,"Dead"
"332","50","2",1998,"M","SR","SR",1997,"Dead",1999,1990,"SR",1999,"Dead"
"333","50","2",1998,"J","SR","PD",1997,NA,NA,1990,"SR",1999,"Dead"
"334","50","2",1999,"M","Dead","SR",1998,NA,NA,1990,"SR",1999,"Dead"
"335","51","1",1995,"J","SR",NA,NA,"SR",1996,1995,"SR",2001,"Dead"
"336","51","1",1996,"M","SR",NA,NA,"SR",1997,1995,"SR",2001,"Dead"
"337","51","1",1996,"J","SR","SR",1995,"PD",1997,1995,"SR",2001,"Dead"
"338","51","1",1997,"M","SR","SR",1996,"SR",1998,1995,"SR",2001,"Dead"
"339","51","1",1997,"J","PD","SR",1996,"SR",1998,1995,"SR",2001,"Dead"
"340","51","2",1998,"M","SR","SR",1997,"PD",1999,1995,"SR",2001,"Dead"
"341","51","2",1998,"J","SR","PD",1997,"SR",1999,1995,"SR",2001,"Dead"
"342","51","2",1999,"M","PD","SR",1998,"SR",2000,1995,"SR",2001,"Dead"
"343","51","2",1999,"J","SR","SR",1998,NA,NA,1995,"SR",2001,"Dead"
"344","51","2",2000,"M","SR","PD",1999,"Dead",2001,1995,"SR",2001,"Dead"
"345","51","2",2001,"M","Dead","SR",2000,NA,NA,1995,"SR",2001,"Dead"
"346","52","1",1990,"M","SR",NA,NA,"SR",1991,1990,"SR",2000,"Dead"
"347","52","1",1990,"J","SR",NA,NA,"SR",1991,1990,"SR",2000,"Dead"
"348","52","1",1991,"M","SR","SR",1990,"SR",1992,1990,"SR",2000,"Dead"
"349","52","1",1991,"J","SR","SR",1990,"F",1992,1990,"SR",2000,"Dead"
"350","52","1",1992,"M","SR","SR",1991,"MR",1993,1990,"SR",2000,"Dead"
"351","52","1",1992,"J","F","SR",1991,"F",1993,1990,"SR",2000,"Dead"
"352","52","2",1993,"M","MR","SR",1992,"MR",1994,1990,"SR",2000,"Dead"
"353","52","2",1993,"J","F","F",1992,"MR",1994,1990,"SR",2000,"Dead"
"354","52","3",1994,"M","MR","MR",1993,"MR",1995,1990,"SR",2000,"Dead"
"355","52","3",1994,"J","MR","F",1993,"SR",1995,1990,"SR",2000,"Dead"
"356","52","3",1995,"M","MR","MR",1994,"PD",1996,1990,"SR",2000,"Dead"
"357","52","3",1995,"J","SR","MR",1994,"PD",1996,1990,"SR",2000,"Dead"
"358","52","3",1996,"M","PD","MR",1995,"SR",1997,1990,"SR",2000,"Dead"
"359","52","3",1996,"J","PD","SR",1995,"SR",1997,1990,"SR",2000,"Dead"
"360","52","4",1997,"M","SR","PD",1996,"SR",1998,1990,"SR",2000,"Dead"
"361","52","4",1997,"J","SR","PD",1996,"SR",1998,1990,"SR",2000,"Dead"
"362","52","4",1998,"M","SR","SR",1997,"SR",1999,1990,"SR",2000,"Dead"
"363","52","4",1998,"J","SR","SR",1997,"SR",1999,1990,"SR",2000,"Dead"
"364","52","4",1999,"M","SR","SR",1998,"Dead",2000,1990,"SR",2000,"Dead"
"365","52","4",1999,"J","SR","SR",1998,NA,NA,1990,"SR",2000,"Dead"
"366","52","4",2000,"M","Dead","SR",1999,NA,NA,1990,"SR",2000,"Dead"
"367","53",NA,1994,"M","S",NA,NA,"SR",1995,1994,"S",2000,"Dead"
"368","53",NA,1994,"J","SR",NA,NA,"SR",1995,1994,"S",2000,"Dead"
"369","53",NA,1995,"M","SR","S",1994,"SR",1996,1994,"S",2000,"Dead"
"370","53",NA,1995,"J","SR","SR",1994,"SR",1996,1994,"S",2000,"Dead"
"371","53",NA,1996,"M","SR","SR",1995,"PD",1997,1994,"S",2000,"Dead"
"372","53",NA,1996,"J","SR","SR",1995,"PD",1997,1994,"S",2000,"Dead"
"373","53",NA,1997,"M","PD","SR",1996,"MR",1998,1994,"S",2000,"Dead"
"374","53",NA,1997,"J","PD","SR",1996,"SR",1998,1994,"S",2000,"Dead"
"375","53",NA,1998,"M","MR","PD",1997,"UK",1999,1994,"S",2000,"Dead"
"376","53",NA,1998,"J","SR","PD",1997,"SR",1999,1994,"S",2000,"Dead"
"377","53",NA,1999,"M","UK","MR",1998,"Dead",2000,1994,"S",2000,"Dead"
"378","53",NA,1999,"J","SR","SR",1998,NA,NA,1994,"S",2000,"Dead"
"379","53",NA,2000,"M","Dead","UK",1999,NA,NA,1994,"S",2000,"Dead"
"380","54",NA,1994,"M","SR",NA,NA,"SR",1995,1994,"SR",2001,"Dead"
"381","54",NA,1994,"J","UK",NA,NA,"SR",1995,1994,"SR",2001,"Dead"
"382","54",NA,1995,"M","SR","SR",1994,"SR",1996,1994,"SR",2001,"Dead"
"383","54",NA,1995,"J","SR","UK",1994,"SR",1996,1994,"SR",2001,"Dead"
"384","54",NA,1996,"M","SR","SR",1995,"SR",1997,1994,"SR",2001,"Dead"
"385","54",NA,1996,"J","SR","SR",1995,"SR",1997,1994,"SR",2001,"Dead"
"386","54",NA,1997,"M","SR","SR",1996,"SR",1998,1994,"SR",2001,"Dead"
"387","54",NA,1997,"J","SR","SR",1996,"SR",1998,1994,"SR",2001,"Dead"
"388","54",NA,1998,"M","SR","SR",1997,"PD",1999,1994,"SR",2001,"Dead"
"389","54",NA,1998,"J","SR","SR",1997,"MR",1999,1994,"SR",2001,"Dead"
"390","54",NA,1999,"M","PD","SR",1998,"MR",2000,1994,"SR",2001,"Dead"
"391","54",NA,1999,"J","MR","SR",1998,NA,NA,1994,"SR",2001,"Dead"
"392","54",NA,2000,"M","MR","PD",1999,"Dead",2001,1994,"SR",2001,"Dead"
"393","54",NA,2001,"M","Dead","MR",2000,NA,NA,1994,"SR",2001,"Dead"
"394","55","1",1990,"M","SR",NA,NA,"SR",1991,1990,"SR",2000,"Dead"
"395","55","1",1990,"J","UK",NA,NA,"SR",1991,1990,"SR",2000,"Dead"
"396","55","1",1991,"M","SR","SR",1990,"SR",1992,1990,"SR",2000,"Dead"
"397","55","1",1991,"J","SR","UK",1990,"SR",1992,1990,"SR",2000,"Dead"
"398","55","1",1992,"M","SR","SR",1991,"SR",1993,1990,"SR",2000,"Dead"
"399","55","1",1992,"J","SR","SR",1991,"F",1993,1990,"SR",2000,"Dead"
"400","55","1",1993,"M","SR","SR",1992,"PD",1994,1990,"SR",2000,"Dead"
"401","55","1",1993,"J","F","SR",1992,"PD",1994,1990,"SR",2000,"Dead"
"402","55","1",1994,"M","PD","SR",1993,"SR",1995,1990,"SR",2000,"Dead"
"403","55","1",1994,"J","PD","F",1993,"SR",1995,1990,"SR",2000,"Dead"
"404","55","2",1995,"M","SR","PD",1994,"SR",1996,1990,"SR",2000,"Dead"
"405","55","2",1995,"J","SR","PD",1994,"SR",1996,1990,"SR",2000,"Dead"
"406","55","2",1996,"M","SR","SR",1995,"SR",1997,1990,"SR",2000,"Dead"
"407","55","2",1996,"J","SR","SR",1995,"SR",1997,1990,"SR",2000,"Dead"
"408","55","2",1997,"M","SR","SR",1996,"SR",1998,1990,"SR",2000,"Dead"
"409","55","2",1997,"J","SR","SR",1996,"SR",1998,1990,"SR",2000,"Dead"
"410","55","2",1998,"M","SR","SR",1997,"SR",1999,1990,"SR",2000,"Dead"
"411","55","2",1998,"J","SR","SR",1997,"SR",1999,1990,"SR",2000,"Dead"
"412","55","2",1999,"M","SR","SR",1998,"Dead",2000,1990,"SR",2000,"Dead"
"413","55","2",1999,"J","SR","SR",1998,NA,NA,1990,"SR",2000,"Dead"
"414","55","2",2000,"M","Dead","SR",1999,NA,NA,1990,"SR",2000,"Dead"
"415","56","1",1996,"M","SR",NA,NA,"SR",1997,1996,"SR",2002,"PD"
"416","56","1",1996,"J","SR",NA,NA,"SR",1997,1996,"SR",2002,"PD"
"417","56","1",1997,"M","SR","SR",1996,"MR",1998,1996,"SR",2002,"PD"
"418","56","1",1997,"J","SR","SR",1996,"MR",1998,1996,"SR",2002,"PD"
"419","56","1",1998,"M","MR","SR",1997,"SR",1999,1996,"SR",2002,"PD"
"420","56","1",1998,"J","MR","SR",1997,"SR",1999,1996,"SR",2002,"PD"
"421","56","2",1999,"M","SR","MR",1998,"SR",2000,1996,"SR",2002,"PD"
"422","56","2",1999,"J","SR","MR",1998,NA,NA,1996,"SR",2002,"PD"
"423","56","2",2000,"M","SR","SR",1999,"SR",2001,1996,"SR",2002,"PD"
"424","56","2",2001,"M","SR","SR",2000,"PD",2002,1996,"SR",2002,"PD"
"425","56","2",2002,"M","PD","SR",2001,NA,NA,1996,"SR",2002,"PD"
"426","58",NA,1990,"M","SR",NA,NA,"SR",1991,1990,"SR",1999,"Dead"
"427","58",NA,1990,"J","SR",NA,NA,"SR",1991,1990,"SR",1999,"Dead"
"428","58",NA,1991,"M","SR","SR",1990,"SR",1992,1990,"SR",1999,"Dead"
"429","58",NA,1991,"J","SR","SR",1990,"PD",1992,1990,"SR",1999,"Dead"
"430","58",NA,1992,"M","SR","SR",1991,"SR",1993,1990,"SR",1999,"Dead"
"431","58",NA,1992,"J","PD","SR",1991,"SR",1993,1990,"SR",1999,"Dead"
"432","58",NA,1993,"M","SR","SR",1992,"MR",1994,1990,"SR",1999,"Dead"
"433","58",NA,1993,"J","SR","PD",1992,"MR",1994,1990,"SR",1999,"Dead"
"434","58",NA,1994,"M","MR","SR",1993,"MR",1995,1990,"SR",1999,"Dead"
"435","58",NA,1994,"J","MR","SR",1993,"UK",1995,1990,"SR",1999,"Dead"
"436","58",NA,1995,"M","MR","MR",1994,"SR",1996,1990,"SR",1999,"Dead"
"437","58",NA,1995,"J","UK","MR",1994,"SR",1996,1990,"SR",1999,"Dead"
"438","58",NA,1996,"M","SR","MR",1995,"MR",1997,1990,"SR",1999,"Dead"
"439","58",NA,1996,"J","SR","UK",1995,"SR",1997,1990,"SR",1999,"Dead"
"440","58",NA,1997,"M","MR","SR",1996,"SR",1998,1990,"SR",1999,"Dead"
"441","58",NA,1997,"J","SR","SR",1996,"SR",1998,1990,"SR",1999,"Dead"
"442","58",NA,1998,"M","SR","MR",1997,"Dead",1999,1990,"SR",1999,"Dead"
"443","58",NA,1998,"J","SR","SR",1997,NA,NA,1990,"SR",1999,"Dead"
"444","58",NA,1999,"M","Dead","SR",1998,NA,NA,1990,"SR",1999,"Dead"
"445","59","1",1996,"M","SR",NA,NA,"MR",1997,1996,"SR",2002,"PD"
"446","59","1",1996,"J","SR",NA,NA,"SR",1997,1996,"SR",2002,"PD"
"447","59","1",1997,"M","MR","SR",1996,"PD",1998,1996,"SR",2002,"PD"
"448","59","1",1997,"J","SR","SR",1996,"PD",1998,1996,"SR",2002,"PD"
"449","59","1",1998,"M","PD","MR",1997,"SR",1999,1996,"SR",2002,"PD"
"450","59","1",1998,"J","PD","SR",1997,"SR",1999,1996,"SR",2002,"PD"
"451","59","2",1999,"M","SR","PD",1998,"SR",2000,1996,"SR",2002,"PD"
"452","59","2",1999,"J","SR","PD",1998,NA,NA,1996,"SR",2002,"PD"
"453","59","2",2000,"M","SR","SR",1999,"SR",2001,1996,"SR",2002,"PD"
"454","59","2",2001,"M","SR","SR",2000,"PD",2002,1996,"SR",2002,"PD"
"455","59","2",2002,"M","PD","SR",2001,NA,NA,1996,"SR",2002,"PD"
"456","60","1",1995,"J","SR",NA,NA,"PD",1996,1995,"SR",2003,"Dead"
"457","60","1",1996,"M","SR",NA,NA,"PD",1997,1995,"SR",2003,"Dead"
"458","60","1",1996,"J","PD","SR",1995,"PD",1997,1995,"SR",2003,"Dead"
"459","60","1",1997,"M","PD","SR",1996,"MR",1998,1995,"SR",2003,"Dead"
"460","60","1",1997,"J","PD","PD",1996,"PD",1998,1995,"SR",2003,"Dead"
"461","60","2",1998,"M","MR","PD",1997,"MR",1999,1995,"SR",2003,"Dead"
"462","60","2",1998,"J","PD","PD",1997,"MR",1999,1995,"SR",2003,"Dead"
"463","60","3",1999,"M","MR","MR",1998,"MR",2000,1995,"SR",2003,"Dead"
"464","60","3",1999,"J","MR","PD",1998,NA,NA,1995,"SR",2003,"Dead"
"465","60","3",2000,"M","MR","MR",1999,"MR",2001,1995,"SR",2003,"Dead"
"466","60","3",2001,"M","MR","MR",2000,"PD",2002,1995,"SR",2003,"Dead"
"467","60","3",2001,"J","MR",NA,NA,"MR",2002,1995,"SR",2003,"Dead"
"468","60","3",2002,"M","PD","MR",2001,NA,NA,1995,"SR",2003,"Dead"
"469","60","3",2002,"J","MR","MR",2001,"Dead",2003,1995,"SR",2003,"Dead"
"470","60","3",2003,"J","Dead","MR",2002,NA,NA,1995,"SR",2003,"Dead"
"471","61",NA,1996,"M","SR",NA,NA,"SR",1997,1996,"SR",2003,"Dead"
"472","61",NA,1996,"J","SR",NA,NA,"SR",1997,1996,"SR",2003,"Dead"
"473","61",NA,1997,"M","SR","SR",1996,"MR",1998,1996,"SR",2003,"Dead"
"474","61",NA,1997,"J","SR","SR",1996,"MR",1998,1996,"SR",2003,"Dead"
"475","61",NA,1998,"M","MR","SR",1997,"SR",1999,1996,"SR",2003,"Dead"
"476","61",NA,1998,"J","MR","SR",1997,"SR",1999,1996,"SR",2003,"Dead"
"477","61",NA,1999,"M","SR","MR",1998,"SR",2000,1996,"SR",2003,"Dead"
"478","61",NA,1999,"J","SR","MR",1998,NA,NA,1996,"SR",2003,"Dead"
"479","61",NA,2000,"M","SR","SR",1999,"SR",2001,1996,"SR",2003,"Dead"
"480","61",NA,2001,"M","SR","SR",2000,"PD",2002,1996,"SR",2003,"Dead"
"481","61",NA,2001,"J","UK",NA,NA,"MR",2002,1996,"SR",2003,"Dead"
"482","61",NA,2002,"M","PD","SR",2001,NA,NA,1996,"SR",2003,"Dead"
"483","61",NA,2002,"J","MR","UK",2001,"Dead",2003,1996,"SR",2003,"Dead"
"484","61",NA,2003,"J","Dead","MR",2002,NA,NA,1996,"SR",2003,"Dead"
"485","62",NA,1990,"M","SR",NA,NA,"Dead",1991,1990,"SR",1991,"Dead"
"486","62",NA,1990,"J","SR",NA,NA,NA,NA,1990,"SR",1991,"Dead"
"487","62",NA,1991,"M","Dead","SR",1990,NA,NA,1990,"SR",1991,"Dead"
"488","63",NA,1990,"M","SR",NA,NA,"Dead",1991,1990,"SR",1991,"Dead"
"489","63",NA,1990,"J","SR",NA,NA,NA,NA,1990,"SR",1991,"Dead"
"490","63",NA,1991,"M","Dead","SR",1990,NA,NA,1990,"SR",1991,"Dead"
"491","68","1",1996,"M","SR",NA,NA,"PD",1997,1996,"SR",1999,"Dead"
"492","68","1",1996,"J","PD",NA,NA,"PD",1997,1996,"SR",1999,"Dead"
"493","68","1",1997,"M","PD","SR",1996,"SR",1998,1996,"SR",1999,"Dead"
"494","68","1",1997,"J","PD","PD",1996,"SR",1998,1996,"SR",1999,"Dead"
"495","68","2",1998,"M","SR","PD",1997,"Dead",1999,1996,"SR",1999,"Dead"
"496","68","2",1998,"J","SR","PD",1997,NA,NA,1996,"SR",1999,"Dead"
"497","68","2",1999,"M","Dead","SR",1998,NA,NA,1996,"SR",1999,"Dead"
"498","72","1",1992,"M","SR",NA,NA,"SR",1993,1992,"SR",1995,"Dead"
"499","72","1",1992,"J","SR",NA,NA,"F",1993,1992,"SR",1995,"Dead"
"500","72","1",1993,"M","SR","SR",1992,"UK",1994,1992,"SR",1995,"Dead"
"501","72","1",1993,"J","F","SR",1992,"SR",1994,1992,"SR",1995,"Dead"
"502","72","1",1994,"M","UK","SR",1993,"Dead",1995,1992,"SR",1995,"Dead"
"503","72","2",1994,"J","SR","F",1993,NA,NA,1992,"SR",1995,"Dead"
"504","72","2",1995,"M","Dead","UK",1994,NA,NA,1992,"SR",1995,"Dead"
"505","73","1",1997,"M","SR",NA,NA,"SR",1998,1997,"SR",1999,"Dead"
"506","73","1",1997,"J","SR",NA,NA,"SR",1998,1997,"SR",1999,"Dead"
"507","73","2",1998,"M","SR","SR",1997,"Dead",1999,1997,"SR",1999,"Dead"
"508","73","2",1998,"J","SR","SR",1997,NA,NA,1997,"SR",1999,"Dead"
"509","73","2",1999,"M","Dead","SR",1998,NA,NA,1997,"SR",1999,"Dead"
"510","74","1",1992,"M","SR",NA,NA,"SR",1993,1992,"SR",1998,"Dead"
"511","74","1",1992,"J","SR",NA,NA,"F",1993,1992,"SR",1998,"Dead"
"512","74","1",1993,"M","SR","SR",1992,"MR",1994,1992,"SR",1998,"Dead"
"513","74","1",1993,"J","F","SR",1992,"SR",1994,1992,"SR",1998,"Dead"
"514","74","2",1994,"M","MR","SR",1993,"PD",1995,1992,"SR",1998,"Dead"
"515","74","2",1994,"J","SR","F",1993,"PD",1995,1992,"SR",1998,"Dead"
"516","74","2",1995,"M","PD","MR",1994,"SR",1996,1992,"SR",1998,"Dead"
"517","74","2",1995,"J","PD","SR",1994,"SR",1996,1992,"SR",1998,"Dead"
"518","74","3",1996,"M","SR","PD",1995,"SR",1997,1992,"SR",1998,"Dead"
"519","74","3",1996,"J","SR","PD",1995,"SR",1997,1992,"SR",1998,"Dead"
"520","74","3",1997,"M","SR","SR",1996,"Dead",1998,1992,"SR",1998,"Dead"
"521","74","3",1997,"J","SR","SR",1996,NA,NA,1992,"SR",1998,"Dead"
"522","74","3",1998,"M","Dead","SR",1997,NA,NA,1992,"SR",1998,"Dead"
"523","77","1",1992,"J","SR",NA,NA,"F",1993,1992,"SR",1999,"Dead"
"524","77","1",1993,"M","SR",NA,NA,"SR",1994,1992,"SR",1999,"Dead"
"525","77","1",1993,"J","F","SR",1992,"F",1994,1992,"SR",1999,"Dead"
"526","77","2",1994,"M","SR","SR",1993,NA,NA,1992,"SR",1999,"Dead"
"527","77","2",1994,"J","F","F",1993,"SR",1995,1992,"SR",1999,"Dead"
"528","77","3",1995,"J","SR","F",1994,"SR",1996,1992,"SR",1999,"Dead"
"529","77","4",1996,"M","SR",NA,NA,"PD",1997,1992,"SR",1999,"Dead"
"530","77","4",1996,"J","SR","SR",1995,"SR",1997,1992,"SR",1999,"Dead"
"531","77","4",1997,"M","PD","SR",1996,"SR",1998,1992,"SR",1999,"Dead"
"532","77","5",1997,"J","SR","SR",1996,"SR",1998,1992,"SR",1999,"Dead"
"533","77","5",1998,"M","SR","PD",1997,"Dead",1999,1992,"SR",1999,"Dead"
"534","77","5",1998,"J","SR","SR",1997,NA,NA,1992,"SR",1999,"Dead"
"535","77","5",1999,"M","Dead","SR",1998,NA,NA,1992,"SR",1999,"Dead"
"536","84",NA,2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"MR"
"537","84",NA,2006,"J","SR","SR",2005,NA,NA,2005,"SR",2009,"MR"
"538","84",NA,2008,"J","MR",NA,NA,"MR",2009,2005,"SR",2009,"MR"
"539","84",NA,2009,"J","MR","MR",2008,NA,NA,2005,"SR",2009,"MR"
"540","85","1",1997,"M","SR",NA,NA,"SR",1998,1997,"SR",2000,"Dead"
"541","85","1",1997,"J","SR",NA,NA,"PD",1998,1997,"SR",2000,"Dead"
"542","85","2",1998,"M","SR","SR",1997,"UK",1999,1997,"SR",2000,"Dead"
"543","85","2",1998,"J","PD","SR",1997,"SR",1999,1997,"SR",2000,"Dead"
"544","85","3",1999,"M","UK","SR",1998,"Dead",2000,1997,"SR",2000,"Dead"
"545","85","3",1999,"J","SR","PD",1998,NA,NA,1997,"SR",2000,"Dead"
"546","85","3",2000,"M","Dead","UK",1999,NA,NA,1997,"SR",2000,"Dead"
"547","86","1",1992,"J","SR",NA,NA,"SR",1993,1992,"SR",2001,"Dead"
"548","86","1",1993,"M","SR",NA,NA,"SR",1994,1992,"SR",2001,"Dead"
"549","86","1",1993,"J","SR","SR",1992,"F",1994,1992,"SR",2001,"Dead"
"550","86","1",1994,"M","SR","SR",1993,"SR",1995,1992,"SR",2001,"Dead"
"551","86","1",1994,"J","F","SR",1993,"SR",1995,1992,"SR",2001,"Dead"
"552","86","2",1995,"M","SR","SR",1994,"SR",1996,1992,"SR",2001,"Dead"
"553","86","2",1995,"J","SR","F",1994,"SR",1996,1992,"SR",2001,"Dead"
"554","86","2",1996,"M","SR","SR",1995,"SR",1997,1992,"SR",2001,"Dead"
"555","86","2",1996,"J","SR","SR",1995,"F",1997,1992,"SR",2001,"Dead"
"556","86","2",1997,"M","SR","SR",1996,"SR",1998,1992,"SR",2001,"Dead"
"557","86","2",1997,"J","F","SR",1996,"SR",1998,1992,"SR",2001,"Dead"
"558","86","3",1998,"M","SR","SR",1997,"PD",1999,1992,"SR",2001,"Dead"
"559","86","3",1998,"J","SR","F",1997,"MR",1999,1992,"SR",2001,"Dead"
"560","86","3",1999,"M","PD","SR",1998,"MR",2000,1992,"SR",2001,"Dead"
"561","86","4",1999,"J","MR","SR",1998,NA,NA,1992,"SR",2001,"Dead"
"562","86","4",2000,"M","MR","PD",1999,"Dead",2001,1992,"SR",2001,"Dead"
"563","86","4",2001,"M","Dead","MR",2000,NA,NA,1992,"SR",2001,"Dead"
"564","87",NA,1992,"J","SR",NA,NA,"SR",1993,1992,"SR",1995,"Dead"
"565","87",NA,1993,"M","SR",NA,NA,"SR",1994,1992,"SR",1995,"Dead"
"566","87",NA,1993,"J","SR","SR",1992,"F",1994,1992,"SR",1995,"Dead"
"567","87",NA,1994,"M","SR","SR",1993,"Dead",1995,1992,"SR",1995,"Dead"
"568","87",NA,1994,"J","F","SR",1993,NA,NA,1992,"SR",1995,"Dead"
"569","87",NA,1995,"M","Dead","SR",1994,NA,NA,1992,"SR",1995,"Dead"
"570","88",NA,1998,"M","SR",NA,NA,"SR",1999,1998,"SR",2000,"Dead"
"571","88",NA,1998,"J","SR",NA,NA,"SR",1999,1998,"SR",2000,"Dead"
"572","88",NA,1999,"M","SR","SR",1998,"Dead",2000,1998,"SR",2000,"Dead"
"573","88",NA,1999,"J","SR","SR",1998,NA,NA,1998,"SR",2000,"Dead"
"574","88",NA,2000,"M","Dead","SR",1999,NA,NA,1998,"SR",2000,"Dead"
"575","89",NA,1999,"M","SR",NA,NA,"SR",2000,1999,"SR",2001,"Dead"
"576","89",NA,1999,"J","SR",NA,NA,NA,NA,1999,"SR",2001,"Dead"
"577","89",NA,2000,"M","SR","SR",1999,"Dead",2001,1999,"SR",2001,"Dead"
"578","89",NA,2001,"M","Dead","SR",2000,NA,NA,1999,"SR",2001,"Dead"
"579","90","1",1998,"M","SR",NA,NA,"SR",1999,1998,"SR",2009,"UK"
"580","90","1",1998,"J","SR",NA,NA,"SR",1999,1998,"SR",2009,"UK"
"581","90","1",1999,"M","SR","SR",1998,"SR",2000,1998,"SR",2009,"UK"
"582","90","1",1999,"J","SR","SR",1998,NA,NA,1998,"SR",2009,"UK"
"583","90","1",2000,"M","SR","SR",1999,"PD",2001,1998,"SR",2009,"UK"
"584","90","1",2001,"M","PD","SR",2000,"PD",2002,1998,"SR",2009,"UK"
"585","90","1",2001,"J","UK",NA,NA,"SR",2002,1998,"SR",2009,"UK"
"586","90","2",2002,"M","PD","PD",2001,NA,NA,1998,"SR",2009,"UK"
"587","90","2",2002,"J","SR","UK",2001,"SR",2003,1998,"SR",2009,"UK"
"588","90","2",2003,"J","SR","SR",2002,NA,NA,1998,"SR",2009,"UK"
"589","90","2",2003,"J","F","SR",2002,NA,NA,1998,"SR",2009,"UK"
"590","90","3",2005,"J","SR",NA,NA,"SR",2006,1998,"SR",2009,"UK"
"591","90","3",2006,"J","SR","SR",2005,"F",2007,1998,"SR",2009,"UK"
"592","90","3",2007,"J","F","SR",2006,"UK",2008,1998,"SR",2009,"UK"
"593","90","3",2008,"J","UK","F",2007,"UK",2009,1998,"SR",2009,"UK"
"594","90","3",2009,"J","UK","UK",2008,NA,NA,1998,"SR",2009,"UK"
"595","91","1",1996,"J","SR",NA,NA,"PD",1997,1996,"SR",2000,"Dead"
"596","91","1",1997,"M","SR",NA,NA,"PD",1998,1996,"SR",2000,"Dead"
"597","91","1",1997,"J","PD","SR",1996,"PD",1998,1996,"SR",2000,"Dead"
"598","91","1",1998,"M","PD","SR",1997,"PD",1999,1996,"SR",2000,"Dead"
"599","91","1",1998,"J","PD","PD",1997,"SR",1999,1996,"SR",2000,"Dead"
"600","91","1",1999,"M","PD","PD",1998,"SR",2000,1996,"SR",2000,"Dead"
"601","91","2",1999,"J","SR","PD",1998,"Dead",2000,1996,"SR",2000,"Dead"
"602","91","2",2000,"M","SR","PD",1999,NA,NA,1996,"SR",2000,"Dead"
"603","91","2",2000,"J","Dead","SR",1999,NA,NA,1996,"SR",2000,"Dead"
"604","92",NA,1999,"M","SR",NA,NA,"Dead",2000,1999,"SR",2000,"Dead"
"605","92",NA,1999,"J","SR",NA,NA,NA,NA,1999,"SR",2000,"Dead"
"606","92",NA,2000,"M","Dead","SR",1999,NA,NA,1999,"SR",2000,"Dead"
"607","93",NA,1996,"J","SR",NA,NA,"SR",1997,1996,"SR",1999,"UK"
"608","93",NA,1997,"M","SR",NA,NA,"SR",1998,1996,"SR",1999,"UK"
"609","93",NA,1997,"J","SR","SR",1996,"SR",1998,1996,"SR",1999,"UK"
"610","93",NA,1998,"M","SR","SR",1997,"SR",1999,1996,"SR",1999,"UK"
"611","93",NA,1998,"J","SR","SR",1997,"UK",1999,1996,"SR",1999,"UK"
"612","93",NA,1999,"M","SR","SR",1998,NA,NA,1996,"SR",1999,"UK"
"613","93",NA,1999,"J","UK","SR",1998,NA,NA,1996,"SR",1999,"UK"
"614","94",NA,1996,"J","SR",NA,NA,"SR",1997,1996,"SR",1998,"Dead"
"615","94",NA,1997,"M","UK",NA,NA,"Dead",1998,1996,"SR",1998,"Dead"
"616","94",NA,1997,"J","SR","SR",1996,NA,NA,1996,"SR",1998,"Dead"
"617","94",NA,1998,"M","Dead","UK",1997,NA,NA,1996,"SR",1998,"Dead"
"618","95","1",1999,"M","SR",NA,NA,"SR",2000,1999,"SR",2002,"Dead"
"619","95","1",1999,"J","SR",NA,NA,NA,NA,1999,"SR",2002,"Dead"
"620","95","1",2000,"M","SR","SR",1999,"PD",2001,1999,"SR",2002,"Dead"
"621","95","1",2001,"M","PD","SR",2000,"PD",2002,1999,"SR",2002,"Dead"
